ADP_BCID_Bayes	ADP_s_mean_Bayes	ADP_s_std_Bayes	ADP_s_time
9192	0.24739724163774363	0.06116214760850386	6
9200	0.14529580615911783	0.0438324543267604	8
9240	0.12857315391210383	0.03515544131884763	9
9244	0.1776433576069599	0.052252861341734805	5
9264	0.12485429236391074	0.03562713949714126	7
9293	0.1567942965219205	0.034477106032701633	9
9328	0.21944508517224326	0.06374391841551172	7
9331	0.2333826829481041	0.06647469497059783	7
9333	0.26973571639580357	0.05596200378563741	8
9382	0.20254388719154845	0.05749073250571646	7
9398	0.17350026107291405	0.050336034598910805	6
9421	0.21297858558918215	0.060302787384667794	7
9444	0.23945399364593886	0.05596110757087784	6
9468	0.13422540126873408	0.03877314365850825	8
9482	0.14641534235692083	0.040287230810846786	6
9500	0.17535065166935818	0.04425083046942649	7
9509	0.23661549415900318	0.060514832130894675	7
9514	0.2955397338693299	0.05571704431416627	6
9527	0.2828433055215753	0.06768227160671461	6
9547	0.216490468260735	0.05893676427523855	7
9595	0.3022441200353329	0.06501747466096706	7
9619	0.21645068883487034	0.04672765673394427	8
9621	0.2583553582663401	0.05667829023766164	7
9632	0.23027983948482655	0.04785926865685277	5
9658	0.20901619300485705	0.05434491536259852	7
9732	0.10577750447329609	0.031453249477522656	9
9736	0.38447921586354034	0.0831782339548687	7
9741	0.27356323165872215	0.05293296285553871	9
9743	0.32946862941522775	0.08948489609987823	5
9761	0.22463125687303218	0.048186606636845424	7
9801	0.3078502068653788	0.08414385709433896	7
9829	0.14051670896836072	0.039700104202268736	8
9857	0.16611284962581568	0.03996125628516256	9
9881	0.1768971684911337	0.04330400820438118	8
9919	0.170571444289231	0.05049673825223944	6
9924	0.1524142094324811	0.04533253888692858	8
9966	0.20545421077279807	0.057914254014723686	6
9984	0.1737738477576886	0.04398844557788541	6
9998	0.16664211634332501	0.038896066426518744	7
