BCID_Bayes	s_mean(1/cycle)	s_std(1/cycle)	called_timepoint
8067	0.18104869159723147	0.0515826308181193	5
8074	0.2699254490706013	0.06452152196575002	7
8106	0.17776782919906864	0.04978545584941239	6
8109	0.2943665087550382	0.07875990416180993	7
8126	0.2821126096140639	0.0834142479709548	5
8149	0.1856042778223398	0.04261351473284601	9
8175	0.13361282987323747	0.03981633736611682	8
8183	0.16031044538128175	0.041667697530591914	8
8227	0.16717745432833245	0.04736745540831756	8
8257	0.14453525055545133	0.038289562196235416	9
8286	0.27044499974595215	0.08124632314431857	6
8327	0.07836379464259403	0.022607697241642993	9
8334	0.06962474186022657	0.019603784349623656	9
8363	0.10781069858814919	0.030062903943534676	9
8376	0.15004398021319992	0.039516092948761614	7
8379	0.13199231217667817	0.039159462798400664	5
8387	0.15722688154279638	0.04569686639720229	6
8390	0.2350554663684017	0.05749092071903578	7
8410	0.22350247791627734	0.04638657658532071	6
8411	0.2595735408220999	0.05770203232809822	8
8434	0.16065906489926934	0.037020119660360465	8
8446	0.17103620531600985	0.04065279046655242	6
8453	0.14724191638031278	0.03959660839047587	7
8462	0.11277435113756888	0.03398466012876837	8
8490	0.16095195420118866	0.03901233230256226	9
8495	0.1438053053481172	0.04343836457023549	7
8510	0.23308123232446387	0.06265827719633686	7
8515	0.19535904500176815	0.04185456776923791	7
8518	0.15094030563147506	0.0406567780287148	7
8524	0.1740298454715911	0.042283809144484735	6
8531	0.1469696732540447	0.039460965132123736	6
8538	0.1380204695939885	0.04045806197953803	7
8551	0.15529733424308614	0.04186302038368721	9
8557	0.15817484878465823	0.041475848532497715	7
8572	0.24553943632348704	0.05510447001818472	6
8586	0.13748431957716453	0.03654339611379971	8
8622	0.23182165702703492	0.06232524428133303	7
8656	0.14149718674440054	0.04271596439517554	7
8657	0.1720330466456082	0.03744276362842891	7
8666	0.25267679625957074	0.05790099775930339	6
8667	0.11002849670435444	0.0323436700844853	9
8671	0.31532460314693633	0.06796214027854998	8
8680	0.3524557832410289	0.0864988478071952	4
8737	0.1988158824232179	0.04549243137402194	5
8783	0.16742971889285332	0.04587223813326834	7
8784	0.16001407488195463	0.03677813556330114	8
8785	0.1955198945295264	0.05611128732016712	6
8812	0.15824217396056636	0.04447966637851787	8
8822	0.13905499581656428	0.040003489463177645	8
8856	0.1791479497821832	0.050897703890226055	9
8862	0.2582702827967207	0.05807456776710137	6
8870	0.1474229643689562	0.04369438103843975	7
8890	0.1208131880450438	0.03641831732044938	7
8930	0.18107522714603844	0.04290013137353882	6
8962	0.18692671053803636	0.04511671161476954	6
9021	0.21325119800162573	0.043806655862749073	7
9022	0.18241821042459128	0.05405745238033519	5
9045	0.21538175835591788	0.05288982768942298	7
9062	0.12718817139611113	0.03293268138372902	9
9073	0.07209402244344468	0.02009220499469326	8
9075	0.1215322569810365	0.036139840915054566	9
9083	0.3714033831364857	0.0682391851580384	8
9098	0.21947068875966105	0.061584701395931	6
9155	0.18575935390647366	0.03182408787305646	9
9166	0.1437447592161715	0.04109888953023891	6
9192	0.28389061260146725	0.06434353177659206	5
9226	0.17398871540260155	0.044165043161286464	7
9240	0.1434783452937761	0.03678106930664058	8
9264	0.12289125673738013	0.03467750247319321	8
9293	0.1625964289607429	0.034018985541158904	9
9298	0.16145703126732422	0.04277166537545635	5
9328	0.22785304151766636	0.06319573718371405	6
9331	0.2535070681201026	0.07147256509759554	7
9333	0.2671650512095038	0.05565115006300708	8
9398	0.19056780967475775	0.051172734322632245	6
9410	0.15433283424158484	0.04455646368499184	6
9421	0.24925689774972107	0.05868446942861232	6
9444	0.22753573376639866	0.055850352951476855	7
9468	0.13818973431003762	0.040812379908662426	8
9482	0.14108537913081104	0.038052123160254706	7
9498	0.20534498435165188	0.05661544879207194	5
9500	0.19419237672670026	0.041208859768326944	7
9509	0.23623813971121635	0.055242563087453525	7
9514	0.2879786545567143	0.05218683527420369	7
9527	0.2856025459492271	0.07319866043720026	6
9547	0.21077748944652566	0.06001368859633952	7
9577	0.1271409449232421	0.03689061919577554	7
9595	0.30052706886533215	0.06688289313508643	8
9619	0.22357144942675095	0.046811756688569475	8
9621	0.27652077140911635	0.05723209709434047	7
9632	0.2256447575977085	0.04839348568715598	7
9658	0.21353723847243355	0.05436451884933124	7
9736	0.3918847214684377	0.08904154521385825	7
9739	0.20057054705481706	0.06014087920167919	5
9741	0.27455289948307826	0.056771471003556305	9
9743	0.308593405943544	0.08858636223358837	6
9761	0.23942018440783322	0.05020917160062929	8
9776	0.22186337497230169	0.06459927549791185	7
9801	0.2828853417731838	0.0803326483753178	7
9829	0.1498103443903688	0.03832316140801946	8
9847	0.15246723375927346	0.04525112535477733	8
9856	0.13528454712501373	0.03545167839831407	7
9857	0.1624652764940507	0.04138536527634175	9
9881	0.18664372538395183	0.04905576507161212	8
9896	0.1554548906515885	0.044944442819569996	8
9914	0.21431450193843998	0.062396255211855864	7
9919	0.16651278549332682	0.04749185557170014	6
9984	0.1778053540871461	0.050783399574970405	7
9998	0.16104279459665272	0.03884277866060278	8
